latitude;longitude;altitude(feet);ascent(feet);speed(mph);distance(feet);max_altitude(feet);max_ascent(feet);max_speed(mph);max_distance(feet);time(millisecond);datetime(utc);datetime(local);satellites;pressure(Pa);temperature(F);voltage(v);home_latitude;home_longitude;velocityX(mph);velocityY(mph);velocityZ(mph);pitch(deg);roll(deg);yaw(deg);powerlevel;isflying;istakingphoto;remainPowerPercent;remainLifePercent;currentCurrent;currentElectricity;currentVoltage;batteryTemperature;dischargeCount;flightmode;isMotorsOn;isTakingVideo;Rc_elevator;Rc_aileron;Rc_throttle;Rc_rudder;Rc_gyro;timestamp;Battery_Cell1;Battery_Cell2;Battery_Cell3;Battery_Cell4;Battery_Cell5;Battery_Cell6;Dronetype;AppVersion;Planename;FlyControllerSerialNumber;RemoteSerialNumber;BatterySerialNumber;CENTER_BATTERY.productDate;CENTER_BATTERY.serialNo;CENTER_BATTERY.fullCapacity;CENTER_BATTERY.productDateRaw;pitchRaw;rollRaw;yawRaw;gimbalPitchRaw;gimbalRollRaw;gimbalYawRaw;flyState;altitudeRaw;speedRaw;distanceRaw;velocityXRaw;velocityYRaw;velocityZRaw;data_reuse;App_Tip;App_Warning;downlinkSignalQuality;uplinkSignalQuality;transmissionChannel;rcModeSwitch;rcHome;rcPause;rcTransform;rcJoystickMode;appMode;FlyControllerSerialNumber_legacy;RemoteSerialNumber_legacy;BatterySerialNumber_legacy;Battery2SerialNumber
88.909638;139.979910;509;509;шўы.33;282;509;509;рту.71;512;117120;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.908001;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16857;2306;21908;3024.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3606;3662;3620;3619;3685;3636;6;;;;;;;0;0;0;85;37;-1353;0;0;0;14;1553;32.76;862.53;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979902;510;510;шўы.52;281;510;510;рту.71;512;117159;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3606;3662;3620;3619;3685;3636;6;;;;;;;0;0;0;86;39;-1351;0;0;0;14;1556;33.62;858.68;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979898;511;511;шўы.52;281;511;511;рту.71;512;117270;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3606;3662;3620;3619;3685;3636;6;;;;;;;0;0;0;86;37;-1351;0;0;0;14;1558;33.62;856.77;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979898;511;511;шўы.52;281;511;511;рту.71;512;117272;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3606;3662;3620;3619;3685;3636;6;;;;;;;0;0;0;86;37;-1351;0;0;0;14;1558;33.62;856.77;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979885;512;512;шўы.41;279;512;512;рту.71;512;117519;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;32;-1351;0;0;0;14;1563;33.12;851.03;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979881;513;513;шўы.41;278;513;513;рту.71;512;117577;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;34;-1351;0;0;0;14;1565;33.12;849.12;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979877;513;513;шўы.41;277;513;513;рту.71;512;117688;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;35;-1351;0;0;0;14;1566;33.12;847.26;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979873;514;514;шўы.41;277;514;514;рту.71;512;117808;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;35;-1351;0;0;0;14;1568;33.12;845.39;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979869;514;514;шўы.52;276;514;514;рту.71;512;118152;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.914000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16559;2306;21914;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;36;-1351;0;0;0;14;1568;33.62;843.49;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979861;515;515;шўы.52;275;515;515;рту.71;512;118188;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;37;-1353;0;0;0;14;1571;33.62;839.65;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979857;516;516;шўы.52;274;516;516;рту.71;512;118238;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;83;37;-1353;0;0;0;14;1573;33.62;837.72;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979857;516;516;шўы.52;274;516;516;рту.71;512;118241;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;83;37;-1353;0;0;0;14;1573;33.62;837.72;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979853;516;516;шўы.52;274;516;516;рту.71;512;118317;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;83;37;-1353;0;0;0;14;1575;33.62;835.82;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979849;517;517;шўы.52;273;517;517;рту.71;512;118408;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;37;-1353;0;0;0;14;1576;33.62;833.95;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979845;518;518;шўы.52;272;518;518;рту.71;512;118579;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;36;-1353;0;0;0;14;1578;33.62;832.10;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979841;518;518;шўы.52;272;518;518;рту.71;512;118612;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;35;-1353;0;0;0;14;1580;33.62;830.25;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979837;519;519;шўы.41;271;519;519;рту.71;512;118672;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;34;-1353;0;0;0;14;1581;33.12;828.38;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979833;519;519;шўы.41;271;519;519;рту.71;512;118820;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.010000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16024;2306;22010;3025.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;34;-1353;0;0;0;14;1583;33.12;826.53;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979829;520;520;шўы.41;270;520;520;рту.71;512;119243;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;34;-1351;0;0;0;14;1585;33.12;824.69;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979813;521;521;шўы.52;268;521;521;рту.71;512;119277;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;37;-1353;0;0;0;14;1591;33.62;817.33;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979813;521;521;шўы.52;268;521;521;рту.71;512;119280;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;37;-1353;0;0;0;14;1591;33.62;817.33;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979813;521;521;шўы.52;268;521;521;рту.71;512;119286;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;37;-1353;0;0;0;14;1591;33.62;817.33;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979808;522;522;шўы.52;267;522;522;рту.71;512;119342;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;37;-1353;0;0;0;14;1593;33.62;815.52;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979808;522;522;шўы.52;267;522;522;рту.71;512;119345;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.80;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;37;-1353;0;0;0;14;1593;33.62;815.52;0;-29;-17;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979804;522;522;шўы.52;266;522;522;рту.71;512;119499;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.58;-8;3;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;39;-1354;0;0;0;14;1593;33.62;813.73;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979800;523;523;шўы.41;266;523;523;рту.71;512;119537;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.58;-9;4;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;93;40;-1354;0;0;0;14;1596;33.12;811.95;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979796;523;523;шўы.41;265;523;523;рту.71;512;119650;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.58;-9;4;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;95;42;-1355;0;0;0;14;1596;33.12;810.14;0;-29;-16;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979792;524;524;шўы.30;265;524;524;рту.71;512;119808;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.36;-9;4;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;95;42;-1355;0;0;0;14;1598;32.65;808.34;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979788;524;524;шўы.30;264;524;524;рту.71;512;119850;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.969000;88.909079;139.979043;0.00;-6.49;-3.36;-9;4;-135;0;1;0;79;77;-16150;2306;21969;3027.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;93;40;-1354;0;0;0;14;1600;32.65;806.55;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979784;525;525;шўы.30;264;525;525;рту.71;512;120118;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.49;-3.36;-9;4;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;40;-1354;0;0;0;14;1601;32.65;804.77;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979776;526;526;шўы.30;262;526;526;рту.71;512;120227;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.49;-3.36;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;37;-1353;0;0;0;14;1603;32.65;801.22;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979771;526;526;шўы.30;262;526;526;рту.71;512;120260;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.49;-3.36;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;36;-1353;0;0;0;14;1606;32.65;799.39;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979771;526;526;шўы.30;262;526;526;рту.71;512;120262;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.49;-3.36;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;36;-1353;0;0;0;14;1606;32.65;799.39;0;-29;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979767;527;527;шўы.50;261;527;527;рту.71;512;120357;28.09.2021 0:37;28.09.2021 8:37;17;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.36;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;36;-1353;0;0;0;14;1606;33.54;797.58;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979763;527;527;шўы.50;261;527;527;рту.71;512;120550;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.13;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;35;-1353;0;0;0;14;1608;33.54;795.80;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979759;528;528;шўы.41;260;528;528;рту.71;512;120578;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.13;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;34;-1351;0;0;0;14;1610;33.11;794.02;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979755;528;528;шўы.41;259;528;528;рту.71;512;120690;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.13;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;34;-1351;0;0;0;14;1611;33.11;792.26;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979751;529;529;шўы.41;259;529;529;рту.71;512;120748;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.13;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;32;-1350;0;0;0;14;1613;33.11;790.50;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979746;529;529;шўы.50;258;529;529;рту.71;512;120867;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;21.988001;88.909079;139.979043;0.00;-6.71;-3.36;-9;3;-135;0;1;0;79;77;-16136;2306;21988;3029.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;32;-1350;0;0;0;14;1613;33.54;788.76;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979742;530;530;шўы.41;258;530;530;рту.71;512;121150;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-9;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;90;32;-1350;0;0;0;14;1616;33.11;786.99;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979734;530;530;шўы.50;257;530;530;рту.71;512;121188;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;88;32;-1350;0;0;0;14;1618;33.54;783.36;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979734;530;530;шўы.50;257;530;530;рту.71;512;121190;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;88;32;-1350;0;0;0;14;1618;33.54;783.36;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979729;531;531;шўы.50;256;531;531;рту.71;512;121258;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;34;-1350;0;0;0;14;1620;33.54;781.58;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979725;531;531;шўы.50;255;531;531;рту.71;512;121374;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;34;-1350;0;0;0;14;1621;33.54;779.81;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979721;532;532;шўы.50;255;532;532;рту.71;512;121468;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;35;-1351;0;0;0;14;1623;33.54;778.07;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979717;532;532;шўы.50;254;532;532;рту.71;512;121580;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;35;-1353;0;0;0;14;1623;33.54;776.34;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979713;533;533;шўы.41;254;533;533;рту.71;512;121739;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.13;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;36;-1353;0;0;0;14;1625;33.11;774.62;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979709;533;533;шўы.41;253;533;533;рту.71;512;121788;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.13;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;86;37;-1354;0;0;0;14;1626;33.11;772.90;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909638;139.979704;534;534;шўы.41;253;534;534;рту.71;512;121886;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.073999;88.909079;139.979043;0.00;-6.71;-3.13;-8;3;-135;0;1;0;79;77;-15322;2248;22074;3030.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;85;37;-1354;0;0;0;14;1628;33.11;771.16;0;-30;-13;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979700;534;534;шўы.41;252;534;534;рту.71;512;122217;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.066000;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;77;77;-15635;2248;22066;3031.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;84;37;-1353;0;0;0;14;1628;33.11;769.43;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979692;535;535;шўы.50;251;535;535;рту.71;512;122253;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.066000;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;77;77;-15635;2248;22066;3031.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;81;34;-1353;0;0;0;14;1631;33.54;765.98;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979692;535;535;шўы.50;251;535;535;рту.71;512;122256;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.066000;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;77;77;-15635;2248;22066;3031.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;81;34;-1353;0;0;0;14;1631;33.54;765.98;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
88.909637;139.979687;535;535;шўы.50;250;535;535;рту.71;512;122289;28.09.2021 0:37;28.09.2021 8:37;16;0;0.00;22.066000;88.909079;139.979043;0.00;-6.71;-3.36;-8;3;-135;0;1;0;77;77;-15635;2248;22066;3031.00;93;NAVI;1;0;0;0;0;0;0;1,63279E+12;3628;3686;3642;3637;3705;3647;6;;;;;;;0;0;0;83;34;-1353;0;0;0;14;1633;33.54;764.30;0;-30;-15;0;;;100;100;14;0;0;0;0;2;1;;;;
